id_aviso,tipo,zona_barrio,precio,superficie,ambientes,dormitorios,banios,antiguedad,cochera,balcon,pileta,fecha_publicacion,latitud,longitud,precio_outlier,superficie_missing
A-260986,Departamento,Villa Crespo,935000.0,56.0,4,3,1,18.0,0,0,0,08/01/2025,-34.60580849800208,-58.44217742304051,0,0
A-747417,Ph,Colegiales,1206000.0,57.0,2,1,1,13.0,1,0,0,01/06/2024,-34.57622332071045,-58.47926055541301,0,0
A-269371,Departamento,Colegiales,580000.0,37.0,1,0,1,6.0,0,1,0,30/03/2025,-34.577633280020194,-58.43116147159676,0,0
A-829799,Departamento,Palermo,1017000.0,33.0,2,1,1,0.0,0,0,0,13/05/2024,-34.56835691019288,-58.45534777794473,0,0
A-930184,Departamento,Villa Crespo,528000.0,42.0,1,0,1,22.0,0,1,0,14/07/2024,-34.6150413105393,-58.46731700346219,0,0
A-494675,Ph,Boedo,761000.0,52.0,2,1,1,9.0,1,0,0,14/02/2024,-34.6314513717425,-58.43384765894456,0,0
A-231450,Departamento,Palermo,1077000.0,52.0,3,2,1,16.0,0,1,0,28/12/2024,-34.60196135829859,-58.43767569756571,0,0
A-232006,Departamento,Villa Urquiza,803000.0,52.0,3,2,2,3.0,1,1,0,01/03/2024,-34.57497473399783,-58.484721324067365,0,0
A-515238,Departamento,Boedo,672000.0,45.0,3,2,1,1.0,0,1,0,29/09/2024,-34.62815666585975,-58.423282123499334,0,0
A-271530,Ph,Palermo,3227000.0,131.0,5,4,3,2.0,0,1,0,07/05/2025,-34.575801505349915,-58.421566117393205,0,0
A-426908,Ph,Villa Urquiza,1479000.0,56.0,2,1,1,18.0,1,0,0,17/10/2024,-34.57523829843113,-58.50007062198128,0,0
A-553894,Casa,Boedo,816000.0,60.0,3,2,1,30.0,1,1,0,13/02/2025,-34.624775984898754,-58.40005370736817,0,0
A-282994,Departamento,Villa Crespo,970000.0,70.0,3,2,1,6.0,0,0,0,07/05/2025,-34.62012063336183,-58.45896766442359,0,0
A-986187,Departamento,Caballito,602000.0,35.0,2,1,1,2.0,1,1,0,04/09/2024,-34.614658267532185,-58.4370809646153,0,0
A-958630,Departamento,Caballito,912000.0,67.0,4,3,2,9.0,0,1,0,25/05/2025,-34.62689356123516,-58.4245993682851,0,0
A-779089,Departamento,Almagro,628500.0,36.0,1,0,1,9.0,0,1,0,14/05/2024,-34.60888538540006,-58.423961323715574,0,0
A-429314,Departamento,Nuñez,599000.0,61.0,3,2,1,50.0,1,1,0,23/02/2025,-34.54761255649461,-58.46425587277735,0,0
A-662505,Departamento,Caballito,620000.0,47.0,2,1,1,15.0,0,1,0,12/02/2024,-34.64562017312061,-58.42356358670815,0,0
A-582952,Ph,Colegiales,1788000.0,114.0,4,3,2,9.0,1,1,0,08/02/2024,-34.5583838886514,-58.427281818194544,0,0
A-609180,Departamento,Almagro,609000.0,51.0,3,2,1,10.0,0,1,0,05/09/2024,-34.58923793834017,-58.40292927605389,0,0
A-540888,Ph,Colegiales,1758000.0,91.0,4,3,2,16.0,0,0,0,08/12/2024,-34.58766625960768,-58.44430740353222,0,0
A-849244,Departamento,Almagro,265000.0,36.0,1,0,1,70.0,0,1,0,14/04/2025,-34.60846546370988,-58.43921352427295,0,0
A-652447,Departamento,Villa Crespo,1510000.0,73.0,3,2,1,4.0,0,1,0,16/02/2024,-34.6245572191504,-58.45462012883205,0,0
A-756216,Casa,Caballito,2249000.0,122.0,4,3,2,20.0,1,1,0,05/12/2024,-34.61808894772126,-58.445170321929076,0,0
A-619180,Departamento,Colegiales,633000.0,40.0,2,1,1,1.0,0,1,0,15/04/2024,-34.55832852818242,-58.459959173441135,0,0
A-458719,Departamento,Boedo,2242000.0,133.0,7,6,4,25.0,1,1,0,22/05/2025,-34.62210971321844,-58.423052535941736,0,0
A-384656,Departamento,Boedo,1884000.0,123.0,6,5,4,3.0,0,1,0,07/06/2024,-34.632428237388076,-58.41723977216685,0,0
A-400909,Departamento,Flores,821000.0,67.0,3,2,1,9.0,1,1,0,14/04/2024,-34.6395292699359,-58.44961697783789,0,0
A-938501,Departamento,Caballito,586000.0,56.0,2,1,1,3.0,0,0,0,08/06/2024,-34.62747270786514,-58.44962148065546,0,0
A-733636,Departamento,Villa Crespo,725000.0,51.0,2,1,1,17.0,0,1,0,07/05/2024,-34.59187267806854,-58.43914562400776,0,0
A-728356,Departamento,Belgrano,886000.0,66.0,2,1,1,23.0,0,0,0,14/10/2024,-34.56579634792234,-58.46776266782577,0,0
A-596816,Departamento,Belgrano,433000.0,32.0,2,1,1,22.0,0,1,0,07/08/2024,-34.547998530769114,-58.4523312538858,0,0
A-340826,Casa,Palermo,2466000.0,126.0,5,4,3,2.0,0,0,0,03/11/2024,-34.55136934973583,-58.430253865474334,0,0
A-122353,Departamento,Colegiales,972000.0,73.0,4,3,2,47.0,0,1,0,15/06/2025,-34.56611643074775,-58.441478409681054,0,0
A-156158,Departamento,Belgrano,332000.0,22.0,1,0,1,8.0,0,1,0,10/08/2025,-34.58601090909925,-58.47015388844065,0,0
A-177473,Departamento,Villa Crespo,1070000.0,65.0,3,2,1,14.0,1,1,0,27/10/2024,-34.59659276177602,-58.44260584661539,0,0
A-262288,Departamento,Boedo,2528000.0,171.0,8,7,4,11.0,0,1,0,03/12/2024,-34.63057649619929,-58.413490508556684,0,0
A-835361,Departamento,Palermo,1422000.0,92.0,5,4,2,3.0,0,0,0,04/02/2024,-34.56739484838522,-58.40274749247723,0,0
A-851932,Departamento,Caballito,1263000.0,87.0,4,3,2,3.0,0,1,0,14/01/2025,-34.61860004436353,-58.4339164752432,0,0
A-794809,Departamento,Flores,435000.0,47.0,2,1,1,5.0,1,1,0,11/04/2024,-34.65252724033583,-58.46519040423518,0,0
A-779946,Departamento,Almagro,724000.0,87.0,3,2,1,29.0,1,0,0,23/03/2024,-34.61192276940159,-58.39958291511472,0,0
A-535450,Departamento,Boedo,412000.0,45.0,2,1,1,14.0,0,1,0,30/03/2024,-34.63145243465755,-58.416997271344485,0,0
A-417671,Departamento,Almagro,421000.0,40.0,1,0,1,9.0,0,0,0,04/05/2025,-34.63273258635111,-58.41244434876369,0,0
A-588850,Departamento,Flores,224000.0,20.0,1,0,1,5.0,0,0,0,14/03/2024,-34.63372470345734,-58.4595232845397,0,0
A-961874,Departamento,Colegiales,1148000.0,119.0,6,5,1,56.0,1,0,0,13/07/2024,-34.56161300276341,-58.442876267685534,0,0
A-719766,Departamento,Villa Crespo,404000.0,27.0,1,0,1,1.0,0,1,0,21/08/2024,-34.60289686025665,-58.44184337140607,0,0
A-944149,Departamento,Colegiales,301000.0,20.0,1,0,1,3.0,0,0,0,18/06/2024,-34.57880165165423,-58.45290320355161,0,0
A-360374,Departamento,Caballito,1225000.0,77.0,4,3,1,4.0,1,1,1,15/08/2024,-34.634705339744926,-58.4167873376651,0,0
A-981759,Departamento,Flores,497000.0,48.0,2,1,1,9.0,0,0,0,08/05/2025,-34.64586635538782,-58.47519430014731,0,0
A-509126,Ph,Colegiales,1956000.0,120.0,5,4,2,5.0,0,1,0,04/06/2025,-34.59134732240932,-58.449514852722004,0,0
A-906944,Departamento,Palermo,1075000.0,52.0,2,1,1,6.0,0,1,0,10/03/2024,-34.58832857784038,-58.41119392109321,0,0
A-145048,Ph,Flores,1294000.0,99.0,4,3,2,12.0,1,0,0,19/06/2024,-34.647352590454275,-58.469663182389475,0,0
A-141225,Departamento,Almagro,796000.0,66.0,3,2,1,13.0,0,1,0,24/10/2024,-34.60962725189881,-58.42148851030609,0,0
A-409253,Departamento,Villa Crespo,482000.0,49.0,2,1,1,23.0,0,1,0,09/02/2025,-34.604296530039534,-58.436790846125184,0,0
A-184687,Departamento,Caballito,319000.0,24.0,1,0,1,0.0,0,1,0,11/05/2024,-34.61854609726506,-58.460786233897636,0,0
A-904803,Departamento,San Telmo,457000.0,46.0,1,0,1,18.0,0,1,0,12/03/2025,-34.62229580423215,-58.37335577347728,0,0
A-491974,Departamento,Colegiales,544000.0,41.0,3,2,2,18.0,0,1,0,24/10/2024,-34.579382615157854,-58.44248325940368,0,0
A-532929,Casa,Villa Crespo,1495000.0,60.0,3,2,1,26.0,0,0,0,21/11/2024,-34.60422903335073,-58.41985663802957,0,0
A-304621,Departamento,Boedo,636000.0,49.0,3,2,1,9.0,0,1,0,19/02/2024,-34.626569694847774,-58.43761046623445,0,0
A-160047,Departamento,Caballito,773000.0,59.0,3,2,2,6.0,0,0,0,19/04/2024,-34.642424324809284,-58.42223723610355,0,0
A-815997,Departamento,Almagro,1372500.0,79.0,4,3,2,24.0,0,1,0,20/04/2025,-34.61983920663863,-58.40509404680585,0,0
A-311201,Departamento,Caballito,1016000.0,91.0,5,4,1,43.0,0,0,0,03/06/2025,-34.60989095400479,-58.435288925039906,0,0
A-509380,Ph,Villa Crespo,1159000.0,74.0,3,2,1,23.0,1,1,0,09/05/2024,-34.60708836950331,-58.46440901130935,0,0
A-646172,Departamento,Flores,1200000.0,76.0,4,3,2,13.0,0,1,0,08/06/2025,-34.624509448984035,-58.46934499595036,0,0
A-153634,Departamento,Caballito,1959000.0,113.0,6,5,4,1.0,0,0,0,31/10/2024,-34.60335536415559,-58.462759069433496,0,0
A-145314,Departamento,Flores,1339000.0,80.0,4,3,2,5.0,1,0,0,07/04/2025,-34.61974377670412,-58.42853807359181,0,0
A-640428,Ph,Villa Crespo,1353000.0,92.0,3,2,1,1.0,0,0,1,09/08/2025,-34.611269846197295,-58.43851623502809,0,0
A-767755,Ph,Boedo,1854000.0,146.0,5,4,3,67.0,1,0,0,01/02/2025,-34.61526789836947,-58.420847338350285,0,0
A-142943,Departamento,Villa Urquiza,1203000.0,77.0,3,2,1,15.0,1,1,0,05/02/2025,-34.580004633081444,-58.48173797876521,0,0
A-539611,Departamento,Villa Crespo,510000.0,31.0,2,1,1,18.0,1,1,0,21/02/2025,-34.58907461485721,-58.436104308252986,0,0
A-544689,Departamento,Caballito,837000.0,47.0,2,1,1,17.0,0,1,0,16/04/2024,-34.603154923724276,-58.44744130560838,0,0
A-213051,Departamento,Almagro,568000.0,36.0,2,1,1,22.0,0,0,0,05/07/2024,-34.58385900550355,-58.424687543713205,0,0
A-176093,Departamento,Caballito,489000.0,43.0,1,0,1,1.0,0,1,0,12/06/2024,-34.621856228965385,-58.41882312297069,0,0
A-585806,Departamento,Recoleta,4112000.0,109.0,5,4,3,8.0,0,0,0,19/06/2024,-34.55668103670795,-58.36869679692845,0,0
A-127044,Ph,San Telmo,1871000.0,131.0,5,4,2,13.0,1,0,1,16/08/2025,-34.634391155378474,-58.3692145354143,0,0
A-547308,Departamento,Caballito,511000.0,48.0,2,1,1,32.0,0,0,0,17/07/2025,-34.64597761113869,-58.42878193341495,0,0
A-385825,Departamento,Palermo,663000.0,37.0,2,1,1,16.0,0,1,0,05/06/2024,-34.58078107236578,-58.42539098328315,0,0
A-520535,Departamento,Flores,760000.0,59.0,3,2,1,22.0,0,0,0,12/06/2025,-34.6224843521831,-58.45303671338918,0,0
A-187247,Departamento,Almagro,1207000.0,107.0,6,5,4,36.0,0,1,0,01/05/2024,-34.631543938676614,-58.434625314798275,0,0
A-590040,Ph,San Telmo,948000.0,83.0,3,2,2,3.0,1,1,0,10/03/2025,-34.62331882745932,-58.3689404074488,0,0
A-802221,Departamento,Colegiales,920000.0,48.0,2,1,1,12.0,0,0,0,22/07/2025,-34.564324858411226,-58.4481445220021,0,0
A-271413,Departamento,Colegiales,1009000.0,47.0,2,1,1,2.0,1,0,0,26/04/2025,-34.57791228238601,-58.43558543293403,0,0
A-771092,Departamento,Nuñez,290000.0,25.0,1,0,1,57.0,1,0,1,21/09/2024,-34.563274796569665,-58.43259547005044,0,0
A-701283,Departamento,Villa Crespo,2090000.0,146.0,6,5,4,0.0,0,0,0,17/12/2024,-34.609370064950085,-58.43784814643022,0,0
A-509977,Departamento,San Telmo,416000.0,42.0,1,0,1,9.0,0,1,0,17/10/2024,-34.61381300794635,-58.37852431651735,0,0
A-319256,Departamento,Caballito,642000.0,42.0,2,1,1,7.0,1,0,0,28/02/2024,-34.61312912269505,-58.46359258095561,0,0
A-739304,Departamento,Recoleta,1775000.0,61.0,3,2,1,2.0,0,1,0,02/08/2024,-34.60107763653001,-58.38717679918764,0,0
A-896246,Departamento,Flores,882000.0,66.0,3,2,1,44.0,0,1,0,22/05/2025,-34.63873483817104,-58.48141309632942,0,0
A-607793,Departamento,Boedo,255000.0,23.0,2,1,1,7.0,1,0,0,06/07/2025,-34.62096499549364,-58.4239831098872,0,0
A-364314,Departamento,Colegiales,488000.0,30.0,2,1,1,5.0,0,1,0,18/12/2024,-34.56325882932896,-58.4507389862468,0,0
A-780581,Departamento,Villa Urquiza,466000.0,46.0,2,1,1,40.0,0,1,0,28/10/2024,-34.57625004660474,-58.475053777074045,0,0
A-323376,Departamento,Caballito,566000.0,40.0,2,1,1,9.0,0,1,0,06/03/2024,-34.62291300190856,-58.43659519956228,0,0
A-129593,Departamento,San Telmo,1693000.0,97.0,4,3,3,23.0,1,1,0,02/11/2024,-34.62491843924052,-58.3749960756137,0,0
A-615960,Departamento,Almagro,1285000.0,101.0,5,4,3,8.0,0,1,0,17/04/2024,-34.612029619528066,-58.4304853946453,0,0
A-936707,Departamento,Boedo,1125000.0,106.0,5,4,3,13.0,0,1,0,06/06/2025,-34.640946929162354,-58.417853966051865,0,0
A-759007,Ph,Almagro,1055000.0,61.0,2,1,1,3.0,1,0,0,19/03/2025,-34.589447987445936,-58.42075197428239,0,0
A-425228,Departamento,Villa Urquiza,891000.0,55.0,3,2,1,0.0,1,0,0,22/03/2024,-34.5928835548525,-58.48602381339984,0,0
A-275727,Departamento,Colegiales,1305000.0,66.0,3,2,2,11.0,1,0,0,09/05/2024,-34.57594966932243,-58.43915340585416,0,0
A-915578,Departamento,Colegiales,1473000.0,87.0,4,3,2,9.0,0,1,0,04/04/2025,-34.57347426233625,-58.451764024019546,0,0
A-332641,Departamento,Recoleta,1216000.0,48.0,2,1,1,8.0,1,1,0,26/06/2024,-34.58807473214635,-58.412497810115354,0,0
A-900380,Departamento,Caballito,593000.0,47.0,2,1,1,27.0,1,1,0,05/04/2025,-34.62698922146969,-58.43448141307543,0,0
A-995283,Departamento,Caballito,1107000.0,90.0,4,3,2,44.0,0,0,0,17/12/2024,-34.625191835494135,-58.4234554145656,0,0
A-882353,Departamento,Recoleta,860000.0,68.0,3,2,2,8.0,0,0,0,24/03/2025,-34.60087728896919,-58.37189864251276,0,0
A-981123,Departamento,Caballito,646500.0,36.0,2,1,1,16.0,0,1,0,28/03/2024,-34.603921754776195,-58.4336532948464,0,0
A-307331,Departamento,Flores,780000.0,52.0,2,1,1,1.0,0,1,0,09/01/2025,-34.6327844213898,-58.463071508606866,0,0
A-686312,Departamento,Boedo,706000.0,35.0,2,1,1,30.0,1,0,0,09/04/2025,-34.62624475987566,-58.418668540840684,0,0
A-910448,Ph,Villa Urquiza,633000.0,35.0,2,1,1,2.0,1,1,1,09/02/2024,-34.58267401754214,-58.513106585323854,0,0
A-957000,Departamento,Colegiales,3005000.0,182.0,8,7,5,20.0,1,0,0,30/03/2024,-34.57021602235226,-58.43798340225207,0,0
A-484711,Departamento,Recoleta,968000.0,38.0,1,0,1,1.0,1,1,0,20/05/2025,-34.58219645790438,-58.393959274448186,0,0
A-829604,Departamento,Belgrano,1499000.0,73.0,3,2,2,12.0,1,1,0,21/02/2024,-34.57196909095189,-58.45127502441349,0,0
A-964552,Departamento,Boedo,343000.0,30.0,1,0,1,10.0,0,0,0,30/07/2024,-34.63820868788656,-58.41209001687614,0,0
A-414984,Departamento,Almagro,388500.0,20.0,1,0,1,24.0,0,0,0,04/04/2024,-34.62037402333409,-58.43700691469602,0,0
A-350796,Departamento,Caballito,1700000.0,108.0,5,4,3,0.0,0,1,0,11/01/2025,-34.60914536797981,-58.43783226562804,0,0
A-575824,Departamento,Palermo,645000.0,24.0,1,0,1,5.0,1,1,0,07/02/2025,-34.584800779757174,-58.458593385929234,0,0
A-804473,Departamento,Flores,984000.0,59.0,3,2,1,21.0,1,0,1,23/01/2025,-34.6446665241156,-58.46039931809386,0,0
A-522150,Departamento,Belgrano,728000.0,40.0,1,0,1,16.0,0,1,0,17/04/2025,-34.576249931125105,-58.4531228233341,0,0
A-168892,Ph,Villa Crespo,1455000.0,54.0,2,1,1,8.0,0,0,0,08/08/2024,-34.611790489205816,-58.434716248150366,0,0
A-651690,Departamento,San Telmo,237000.0,33.0,2,1,1,27.0,0,0,0,28/11/2024,-34.60843990207263,-58.36287743804404,0,0
A-218037,Ph,Colegiales,727000.0,45.0,2,1,1,32.0,0,1,0,18/06/2024,-34.57514513925896,-58.47286112170207,0,0
A-982049,Departamento,Flores,646000.0,40.0,2,1,1,7.0,1,1,0,07/03/2025,-34.61375732817018,-58.45365747584283,0,0
A-382438,Ph,Belgrano,1161000.0,70.0,2,1,1,14.0,0,0,0,05/07/2025,-34.5712095696134,-58.46465997903376,0,0
A-519082,Departamento,Nuñez,745000.0,50.0,2,1,1,51.0,1,1,0,25/12/2024,-34.5420740768806,-58.47792030485132,0,0
A-986702,Departamento,Boedo,404000.0,35.0,2,1,1,5.0,0,1,0,14/10/2024,-34.63265998002763,-58.42831385584882,0,0
A-656140,Departamento,Colegiales,486000.0,31.0,2,1,1,14.0,0,1,0,17/07/2024,-34.58830347783974,-58.460786298065294,0,0
A-298155,Departamento,Recoleta,3352000.0,168.0,7,6,5,21.0,0,0,0,05/10/2024,-34.5743947588376,-58.38787731933263,0,0
A-698120,Ph,Almagro,1277000.0,66.0,3,2,1,0.0,1,1,1,31/01/2025,-34.61077889222252,-58.420879457900035,0,0
A-470911,Departamento,Flores,340000.0,35.0,1,0,1,1.0,0,1,0,09/03/2024,-34.64000201061739,-58.45902918696838,0,0
A-345613,Departamento,Palermo,1392000.0,43.0,2,1,1,20.0,1,1,0,03/04/2024,-34.57325250232025,-58.42764491259859,0,0
A-231543,Departamento,Caballito,287000.0,22.0,1,0,1,2.0,0,1,1,02/08/2025,-34.64132493802636,-58.42810688548082,0,0
A-357135,Departamento,Belgrano,572000.0,33.0,2,1,1,29.0,1,1,0,28/04/2025,-34.57093032914673,-58.45499169100773,0,0
A-441533,Departamento,Boedo,697000.0,50.0,2,1,1,9.0,1,1,0,07/03/2024,-34.64010721214913,-58.402717248329935,0,0
A-856582,Ph,Flores,809000.0,87.0,4,3,2,37.0,0,1,0,25/01/2025,-34.64348308529085,-58.476575185658604,0,0
A-525581,Departamento,Palermo,382000.0,21.0,1,0,1,2.0,1,1,0,08/08/2024,-34.5840325926943,-58.423668928923476,0,0
A-213683,Departamento,San Telmo,359000.0,34.0,2,1,1,44.0,0,1,0,22/01/2024,-34.619402903670945,-58.37273860503607,0,0
A-839297,Ph,Recoleta,2224000.0,103.0,4,3,2,0.0,1,0,0,07/08/2025,-34.608976414445635,-58.40839851172017,0,0
A-419258,Departamento,Boedo,741000.0,79.0,4,3,2,46.0,0,0,0,14/12/2024,-34.61698928227457,-58.42909315550274,0,0
A-639954,Departamento,Recoleta,794000.0,31.0,1,0,1,13.0,0,1,0,11/08/2025,-34.573643881608994,-58.412341919068346,0,0
A-729648,Casa,Villa Crespo,1537000.0,72.0,3,2,2,1.0,1,0,0,13/02/2025,-34.59845244804014,-58.440037839666125,0,0
A-285297,Departamento,Colegiales,1512000.0,90.0,5,4,3,22.0,1,1,0,24/02/2024,-34.59671565292306,-58.45217708633342,0,0
A-567424,Departamento,Belgrano,483000.0,23.0,1,0,1,10.0,1,1,0,04/07/2025,-34.56610426742466,-58.46689863124754,0,0
A-674016,Ph,Caballito,2373000.0,100.0,4,3,2,4.0,1,0,0,15/01/2025,-34.611454234060005,-58.440594055752776,0,0
A-758331,Departamento,Boedo,686000.0,50.0,2,1,1,0.0,0,1,0,15/08/2024,-34.61392250434896,-58.40956429369363,0,0
A-731803,Departamento,Recoleta,806000.0,43.0,2,1,1,0.0,0,1,0,14/08/2024,-34.58734307254554,-58.40222392976261,0,0
A-827067,Departamento,Almagro,1320000.0,98.0,4,3,2,15.0,0,0,0,23/03/2024,-34.60348351346993,-58.39992150987233,0,0
A-768882,Ph,Palermo,917000.0,43.0,2,1,1,37.0,1,0,0,03/03/2025,-34.59744990385643,-58.4126094455479,0,0
A-744965,Departamento,Villa Crespo,732000.0,57.0,2,1,1,39.0,0,0,0,05/01/2025,-34.60488991775897,-58.41959798990824,0,0
A-256884,Casa,Recoleta,1577000.0,60.0,3,2,2,5.0,0,0,0,20/06/2024,-34.589877556116065,-58.41753438727648,0,0
A-629522,Departamento,Almagro,425000.0,41.0,2,1,1,3.0,0,0,0,05/11/2024,-34.61532091607862,-58.390882435904714,0,0
A-424578,Departamento,Nuñez,342000.0,20.0,1,0,1,2.0,0,0,0,13/10/2024,-34.53027596911647,-58.45590209671396,0,0
A-345166,Departamento,Almagro,450000.0,29.0,1,0,1,9.0,1,1,0,05/12/2024,-34.59313161185628,-58.421721040282826,0,0
A-194970,Departamento,Belgrano,901000.0,50.0,3,2,1,0.0,1,1,0,04/06/2025,-34.556889426441245,-58.46756239813203,0,0
A-776252,Ph,Colegiales,1172000.0,45.0,2,1,1,0.0,0,0,1,01/01/2025,-34.56851389362611,-58.44242037748216,0,0
A-346556,Departamento,Recoleta,730000.0,59.0,2,1,1,8.0,0,0,0,02/11/2024,-34.57453766194247,-58.39724014754776,0,0
A-877705,Ph,Villa Urquiza,2480000.0,97.0,3,2,1,9.0,1,0,1,16/11/2024,-34.572593416467235,-58.4896247408026,0,0
A-626035,Departamento,Colegiales,784000.0,56.0,3,2,1,21.0,0,1,0,15/06/2024,-34.57370448813732,-58.464134036260916,0,0
A-836094,Departamento,Villa Urquiza,666000.0,51.0,2,1,1,34.0,1,1,1,13/02/2024,-34.57705972660905,-58.46895208413701,0,0
A-809070,Departamento,Caballito,834000.0,57.0,3,2,1,4.0,1,1,0,18/04/2024,-34.59664704209171,-58.44870116065169,0,0
A-134419,Departamento,Villa Crespo,861000.0,38.0,2,1,1,2.0,0,1,0,21/07/2025,-34.5953638044903,-58.42988141487517,0,0
A-844966,Departamento,Colegiales,359000.0,27.0,2,1,1,16.0,1,1,0,04/06/2025,-34.57972813830133,-58.4571594843278,0,0
A-457400,Departamento,Recoleta,1812000.0,77.0,3,2,2,0.0,0,0,0,20/04/2024,-34.58362004247093,-58.40684307426005,0,0
A-151331,Departamento,Colegiales,611000.0,37.0,1,0,1,37.0,0,1,0,24/07/2025,-34.56656285878113,-58.46213980954331,0,0
A-623829,Departamento,Caballito,1798000.0,98.0,5,4,3,3.0,0,0,0,17/02/2025,-34.627288139660415,-58.42910869492431,0,0
A-238100,Departamento,Boedo,1119000.0,56.0,3,2,2,12.0,1,1,0,11/02/2024,-34.608492224760475,-58.41164652993534,0,0
A-750429,Departamento,Boedo,1367000.0,83.0,4,3,2,0.0,0,1,0,10/04/2025,-34.61119802374956,-58.4262406222643,0,0
A-265047,Departamento,San Telmo,391000.0,40.0,1,0,1,27.0,0,1,0,29/03/2024,-34.616114915399216,-58.34856328365352,0,0
A-135490,Departamento,Recoleta,731000.0,70.0,3,2,2,9.0,0,1,0,03/02/2025,-34.60791852784608,-58.385986912515186,0,0
A-477466,Departamento,San Telmo,1041000.0,66.0,4,3,1,0.0,1,0,0,23/08/2024,-34.63567092843571,-58.36835692147408,0,0
A-766029,Departamento,San Telmo,1127000.0,93.0,5,4,3,44.0,1,1,0,27/06/2025,-34.62017889626551,-58.38335277414551,0,0
A-784870,Departamento,Recoleta,485000.0,43.0,1,0,1,49.0,0,1,0,15/06/2024,-34.59137350581866,-58.38804783888292,0,0
A-628413,Departamento,Almagro,860000.0,56.0,3,2,1,7.0,1,1,0,29/06/2025,-34.62066911150624,-58.42664923520452,0,0
A-234491,Departamento,Flores,750000.0,59.0,3,2,2,20.0,0,1,0,12/09/2024,-34.62176642671264,-58.45868575807393,0,0
A-515980,Departamento,Villa Urquiza,479000.0,45.0,1,0,1,22.0,0,1,0,27/05/2025,-34.55567335568817,-58.50440240381202,0,0
A-944386,Departamento,Villa Crespo,675000.0,42.0,1,0,1,7.0,0,0,0,04/10/2024,-34.60190669718433,-58.429551815168004,0,0
A-338112,Ph,Colegiales,693000.0,37.0,2,1,1,5.0,1,0,0,26/01/2024,-34.55304673615859,-58.44635629839513,0,0
A-578511,Departamento,Almagro,251000.0,32.0,1,0,1,45.0,0,1,0,20/06/2024,-34.61390195278906,-58.431245404542864,0,0
A-223374,Departamento,Villa Crespo,2092000.0,132.0,6,5,3,0.0,1,0,0,23/05/2025,-34.59910368847655,-58.4303498443128,0,0
A-804863,Departamento,Villa Crespo,868000.0,59.0,2,1,1,1.0,0,1,0,05/07/2025,-34.601891526994265,-58.42338487429631,0,0
A-928517,Casa,Almagro,2091000.0,157.0,5,4,3,8.0,0,1,1,03/01/2025,-34.62593977941758,-58.41907031537516,0,0
A-134038,Departamento,San Telmo,871000.0,55.0,2,1,1,22.0,1,1,0,10/10/2024,-34.62871780492147,-58.36886177683929,0,0
A-261501,Departamento,San Telmo,525000.0,45.0,2,1,1,5.0,0,0,0,20/01/2024,-34.60653321370763,-58.3774452930456,0,0
A-861907,Departamento,Belgrano,922000.0,34.0,2,1,1,2.0,1,1,0,09/09/2024,-34.5690028571016,-58.43434848997991,0,0
A-620664,Departamento,Palermo,813000.0,50.0,3,2,1,56.0,1,0,0,12/11/2024,-34.58867503049248,-58.42286980055707,0,0
A-674332,Departamento,Villa Crespo,1347000.0,62.0,3,2,2,3.0,0,0,0,19/02/2025,-34.588344549057524,-58.445570251462,0,0
A-422770,Departamento,Flores,300000.0,29.0,2,1,1,17.0,1,0,0,03/01/2024,-34.61929057364823,-58.46383274279345,0,0
A-513562,Ph,Palermo,2039000.0,141.0,5,4,3,35.0,1,0,1,04/08/2025,-34.58637040311121,-58.43031691923543,0,0
A-481719,Departamento,Colegiales,1252000.0,72.0,4,3,2,6.0,0,1,0,08/04/2024,-34.566905618120366,-58.44858766491379,0,0
A-714715,Departamento,Caballito,620000.0,47.0,2,1,1,15.0,0,1,0,20/06/2025,-34.64562017312061,-58.42356358670815,0,0
A-970939,Ph,Almagro,2180000.0,108.0,4,3,3,3.0,0,1,0,21/06/2024,-34.60831439629118,-58.43349426015537,0,0
A-947747,Casa,Flores,816000.0,60.0,3,2,2,10.0,1,0,0,28/09/2024,-34.635527819845436,-58.45085768280497,0,0
A-435246,Departamento,Colegiales,727000.0,47.0,2,1,1,21.0,0,1,0,06/10/2024,-34.5815726886319,-58.441789037262105,0,0
A-562344,Departamento,Caballito,762000.0,41.0,2,1,1,3.0,1,1,0,30/06/2025,-34.602209264599146,-58.42153029185027,0,0
A-876295,Departamento,Boedo,811000.0,38.0,1,0,1,8.0,0,1,0,26/12/2024,-34.64429854002231,-58.43076320909762,0,0
A-148118,Departamento,Boedo,696000.0,53.0,3,2,1,6.0,1,0,0,08/02/2025,-34.62562139206735,-58.41009688602124,0,0
A-612998,Departamento,Caballito,887000.0,61.0,2,1,1,31.0,0,1,0,17/04/2025,-34.59481899960513,-58.443290224004976,0,0
